X1	X2	X3	X4
-1.0652	-1.7772	-5.2080	1.7453
0.0644	2.9434	2.4096	0.3610
-4.2864	-3.8554	-8.2541	4.0060
1.1579	2.7195	4.9093	-1.7684
-2.2723	-4.3696	-6.1028	2.8866
1.1339	0.9380	3.9566	-1.4057
-1.6739	1.8644	2.1380	-0.0728
0.2271	1.2517	-0.7471	1.7673
-0.4451	-3.5905	-5.9526	2.8751
-2.6393	-1.9904	-3.5769	2.3883
1.0658	-0.5721	1.0002	-1.6503
1.7994	-0.0016	2.9390	-3.1616
1.3560	2.1036	1.7753	-0.9173
2.4654	1.3263	2.2450	-1.2442
-1.1571	-0.4202	-2.7559	2.7353
0.1987	-0.5505	-1.1739	1.4127
1.6573	0.2811	7.5435	-5.9809
1.6532	-1.2718	1.3285	-0.5278
2.0056	0.9670	3.8990	-2.6336
-1.5925	-0.1054	-2.6318	3.9877
-1.9717	-1.7238	-4.6351	2.0277
-0.4743	1.2188	4.9574	-1.0265
-0.3430	-1.1567	-0.0678	-0.4417
-0.9014	-1.6637	-4.7514	2.6314
0.0248	-0.0351	0.2174	-0.2780
-0.2315	0.5868	-1.3831	-0.5728
1.0896	-3.6739	-5.5009	2.7907
1.0098	-0.2239	1.4989	-0.0901
-0.5112	-1.5413	0.2148	-1.0150
2.7042	1.8738	7.3293	-4.5882
1.4326	0.0328	-0.0080	-1.7039
-0.0406	-1.4750	-0.8268	-0.0502
2.7576	1.4868	6.0874	-3.5625
0.3189	2.2826	6.1031	-2.4458
0.4314	1.6716	0.9218	1.1936
-1.6366	-1.3725	-2.6552	0.9389
-0.1709	-0.0462	0.7046	-0.2175
2.6064	0.5572	4.5594	-3.9482
-2.5074	-3.5689	-3.3509	0.7043
0.0244	-0.9346	-0.9846	-1.9887
1.3568	0.6403	2.1903	-3.0216
-1.6644	-1.4629	-3.1047	0.3981
-0.5093	-0.0578	-2.4250	2.4190
0.9561	1.4972	4.3274	-3.0884
1.1662	-1.7311	0.6430	-2.1475
0.7167	1.8621	1.1906	1.5188
-0.6799	-1.7699	-5.4328	3.8034
4.3784	-1.2811	6.0003	-6.8917
2.1645	1.1770	3.5724	-3.4549
-0.0222	-1.3736	1.4161	-2.6165
0.9934	-0.7315	0.8272	-1.9442
2.0975	-1.0364	3.4429	-4.7448
1.0132	-1.0316	1.2713	-1.9924
-2.1901	-0.7327	-5.1799	4.9023
-0.6578	-0.6513	-1.4757	0.7210
2.3377	1.9696	6.0484	-3.1770
2.0966	3.0192	7.0154	-2.4716
-1.8232	-1.1540	-3.8854	3.0289
1.0492	0.8859	3.4953	-0.6687
-0.0780	-1.4286	-0.0990	-1.3609
-2.6147	-2.9314	-7.1737	3.3554
-0.3797	-0.9994	-0.5068	0.2821
-0.5883	2.7683	0.2312	1.7857
-1.9550	-2.1571	-1.9613	-0.1790
0.8610	-0.5917	-0.1343	-0.5839
-1.2878	0.1997	3.3016	-1.8341
-1.2752	0.1323	-2.6579	0.8898
1.7618	0.2175	1.4028	-1.8844
1.0489	-0.5406	-4.4620	1.9582
-0.8623	-0.4332	0.6789	-0.0452
0.7031	0.3707	-0.2008	0.1270
-0.1365	-2.3103	-2.6511	-0.8240
-3.8802	-2.8041	-10.3011	6.2112
-0.3059	-0.5435	-1.5907	1.7295
0.9635	2.0682	4.9455	-3.3431
0.2724	-0.1261	-1.2953	1.2412
-1.0932	-1.2984	-4.9961	4.1954
0.4593	-0.8898	-0.1496	0.7429
-0.6008	-1.8822	-2.0838	-0.1470
-0.2894	-1.4399	-0.9138	1.0624
1.1195	1.6896	4.7856	-1.3349
-0.6101	-1.4644	-0.2209	0.0740
-0.9823	-1.3564	-8.1107	6.1613
-0.2871	-2.3579	-2.5207	1.0273
-1.3996	-2.0797	-5.3878	0.9605
0.1586	1.6377	2.7225	-1.5771
0.7576	-1.0180	0.5341	-0.5448
2.2625	3.7654	6.2561	-2.2031
-0.1138	-2.3806	-1.5282	-1.3381
0.7615	0.4179	3.7419	-2.9517
-0.1726	0.6335	1.1747	-0.8028
-0.4223	1.2103	-1.8926	3.0285
0.7808	0.4540	-1.5089	1.1089
3.6356	3.7981	6.4382	-3.7613
0.1498	1.8614	-0.0880	1.6025
0.6793	0.2282	1.5140	-2.2057
-2.5653	-2.2908	-4.3799	2.8453
-0.2687	-0.0179	-2.0255	1.2871
-2.4962	1.0982	-0.0225	1.6916
1.4639	0.9781	4.2122	-3.2954
3.7212	1.2137	8.5306	-5.5978
0.2387	-1.1696	-0.8532	-0.3379
-1.6401	-0.8047	-2.0734	2.7463
2.0442	0.0665	5.0646	-5.0814
-1.1923	-0.9344	-3.0454	2.0790
-1.2149	0.7689	0.5499	-0.5808
-2.2409	-2.2160	-5.0938	2.0659
1.5552	2.0239	5.1544	-2.3121
-1.7324	-0.0044	-4.5564	2.4828
1.5247	-2.2795	0.7732	-3.3832
1.1221	-0.6675	3.9825	-3.6593
0.3188	1.5265	-1.5935	2.2284
3.0233	3.1466	12.3636	-6.9617
1.1194	2.7720	2.9272	-1.8895
1.5494	1.9872	5.5656	-3.3377
-1.6822	-1.8367	-4.2302	2.3039
1.3947	1.5600	4.5044	-3.2547
0.1215	-0.5394	0.1690	-0.8322
-0.1594	-1.5771	-2.9805	3.0002
1.1327	-0.0715	-0.9013	0.6095
-0.0450	1.7883	1.0092	1.0131
1.7916	0.4820	2.6005	-2.6797
1.7938	0.9654	2.7416	-1.4410
1.2135	-1.1143	-0.2934	-0.5654
0.8085	-0.0389	0.3002	-1.5533
1.2718	0.4593	2.0576	-1.2061
1.5051	1.1438	3.0339	-0.7152
2.8014	2.6341	9.2320	-5.3553
0.1666	0.2196	3.8025	-3.0476
-1.5862	-3.2130	-11.6883	6.0569
-0.9010	0.3275	-4.0734	3.6956
0.4443	-1.4317	-4.1204	2.2454
-2.5411	-0.5048	-4.1989	2.6892
-1.0795	1.5069	-1.4695	3.1995
0.8216	1.0885	5.1882	-3.0281
-1.7980	-1.8293	-3.1662	1.7530
1.2806	-0.3515	4.7516	-4.1747
0.8603	0.9322	-0.1634	-0.2821
0.5280	-0.8779	-4.3421	2.1905
0.4077	1.5828	3.3319	-0.8264
-1.8174	-0.3793	-3.2280	-0.8362
1.5437	-1.7161	-0.2614	-1.1579
1.4689	1.1752	4.7164	-3.0481
1.7231	4.1132	7.0049	-1.5048
-2.4787	-1.0572	-5.6670	4.0981
-0.7354	-2.3635	-4.5825	0.7533
1.6047	-2.6641	0.5296	-2.6413
0.5675	-2.1953	0.6447	0.4404
-1.1557	-0.9146	-4.8541	2.3485
-1.1213	-2.8472	-7.5050	2.3083
-2.1167	0.1562	-1.9696	2.7675
0.3083	0.7863	-0.4249	-1.5434
3.4220	2.0851	10.0193	-8.3946
-0.9521	-1.8113	-3.8928	1.8637
0.2222	0.9175	2.2158	0.2372
1.1058	-0.1421	0.7732	-1.1131
0.7845	-0.6041	-0.8784	0.9767
-1.0648	-1.3573	-0.7284	1.6226
1.0128	1.9897	6.6097	-1.5689
-1.9088	-1.6482	-4.5145	2.5891
-2.1415	-2.2058	-5.1069	2.3110
1.6301	-0.8060	0.4963	-2.2831
0.4295	2.0755	0.8334	-0.3676
1.0045	0.2248	2.1153	-1.3418
-0.2528	-1.0271	1.8593	0.1606
1.7251	2.3921	7.3697	-4.1299
1.4776	0.7953	6.1632	-2.4564
-0.7436	1.9432	-2.6722	3.6125
-1.2453	0.6141	-0.6905	0.3417
0.8726	-0.3879	1.4199	-0.2921
-0.3223	0.9870	2.5459	-1.3108
0.9895	-1.2992	-0.6207	0.2275
-0.2987	0.1418	1.4841	-0.4289
1.5179	3.7097	8.3524	-4.3784
-0.4736	1.0035	0.4381	1.0734
0.4417	-0.6257	4.3736	-2.6953
1.2471	1.8066	6.2185	-4.2241
-0.0996	-0.2817	4.0491	-1.9621
-1.5802	0.9391	-1.4888	1.6073
-0.0576	1.6235	0.3006	0.8581
-2.1487	-2.9728	-4.6340	1.1251
0.8510	0.4563	-0.8380	2.0281
-0.5425	-0.2378	-2.1471	-0.2009
-1.2913	-0.1150	-3.5524	3.6515
1.3383	0.0041	2.9470	-2.1635
-0.9895	2.3482	1.3338	2.1067
-0.1765	0.1681	0.6975	0.4729
-1.1093	-1.3506	-1.5457	1.2087
0.4569	-1.9819	-1.2509	0.5046
0.4180	0.4753	0.7380	0.3140
0.6174	0.2082	2.2560	-1.5608
0.0206	-0.9169	0.5629	-2.0283
-0.6089	-1.3124	-2.1512	0.3734
0.2086	0.9283	-3.1881	4.0279
-0.6722	-2.0643	-5.8992	4.3584
-1.3487	-0.5985	-5.2550	2.1263
-0.7162	-0.0180	-0.4828	0.0782
-1.2524	0.2631	-2.2185	1.9211
0.8624	1.4648	3.4350	-0.5811
3.5581	2.3686	6.8965	-3.0155
0.0113	-2.2981	-2.6533	0.9203
-1.1224	-1.8172	-6.3603	1.6610
-1.2686	0.3935	-2.2644	2.1475
0.1640	2.1092	3.1207	1.0396
0.5751	-3.1819	-0.4401	-1.7528
-2.0065	-0.1330	-6.6416	6.5032
-2.3319	-1.5161	-8.2706	4.6513
0.7078	0.9231	-1.2822	2.8137
0.1995	0.4057	-0.0733	0.1255
-0.4133	0.7169	1.3253	1.1245
1.6101	-1.8292	0.5487	-2.1007
-0.3691	-0.3354	-1.9730	0.5926
1.4817	-0.8308	-1.7753	1.2188
1.1180	1.3527	0.2188	0.7798
-3.0147	-1.3141	-0.7538	0.9221
-0.4051	-0.7423	-3.2394	2.7972
-1.7801	-0.2426	-3.0161	1.7034
1.9730	1.3874	6.2731	-3.1762
-0.6916	0.4266	-1.9948	1.3750
0.5252	2.1442	1.2260	0.8049
-1.5541	1.2885	-2.3924	3.4234
-1.7691	-0.8346	-3.8509	3.1037
-0.3988	0.8262	-0.1592	1.6014
0.7706	-1.0916	0.0611	0.7699
0.3244	-1.2660	-3.0729	0.4129
2.2233	1.4447	8.8827	-5.6844
0.3653	0.5260	3.2328	-1.2956
-2.3059	1.2646	-0.8883	2.6511
3.3844	1.4862	9.2205	-6.6256
-1.5386	-2.9513	-2.5138	-0.8812
1.7289	-1.5978	0.4513	-1.2008
1.8409	-0.5542	0.9419	-0.6569
-0.2488	-2.7485	-3.4823	-0.4242
-1.5972	-3.2170	-4.5991	2.1710
0.9626	0.9105	1.1459	0.2531
0.0793	0.2726	-1.0232	-0.3744
-1.8720	1.0298	-0.9318	2.0304
-3.2785	-1.1931	-4.6269	4.3485
0.6145	-0.5310	1.0372	-0.1786
-1.5928	-0.4711	-3.3177	2.1668
-3.7299	0.1839	-4.1066	3.4459
2.5624	2.3571	4.7846	-3.1749
-0.3662	0.3249	-2.7806	2.0380
-0.1434	-0.7936	1.0977	-0.4782
-1.2619	-2.6316	-5.8390	2.7128
-0.2440	-0.0474	1.2883	0.2038
1.7116	4.3079	6.5421	-2.8450
0.4699	-0.5164	-3.5025	1.2556
2.0538	1.4959	6.0458	-4.9034
-1.3319	-1.1391	-2.0509	0.7415
-0.4314	2.5187	2.6116	-0.0447
1.4276	0.4841	-0.6807	0.6815
1.1844	-1.5203	-3.3664	0.4768
2.0630	-1.2109	5.1380	-5.1780
-0.7798	0.4921	2.4351	-2.5345
-0.5923	0.2071	1.0935	-1.5931
-2.2057	-2.4606	-4.4990	3.5762
0.1902	1.2297	4.5037	-3.0583
-0.9481	-1.6088	-3.9758	1.2288
-1.9996	-1.8842	-4.5304	1.9028
-2.8311	0.8297	-4.6880	3.6643
-0.3834	-1.1298	-2.3563	0.3990
0.4108	0.3502	2.4865	0.9682
-0.8911	-2.1341	-2.4387	0.4276
-0.2360	1.1241	0.3989	-1.1227
0.6000	0.6358	3.1179	-2.5400
0.9423	0.3848	3.0226	-1.8750
-2.2447	-0.9059	-5.3375	5.3880
0.4206	-0.8879	-0.5330	-1.2569
0.6792	-2.5826	0.7270	-3.1561
0.9609	-0.4169	-0.6770	0.5305
-1.0252	1.0520	0.9390	-0.0554
1.7432	2.2545	2.4022	-2.5187
2.3201	3.0312	6.0019	-3.3096
0.0268	1.3716	2.7226	-1.3240
-2.1520	-0.0018	1.5365	-0.1421
-1.4908	0.9869	0.0875	2.3002
0.4478	-1.5804	-1.5993	-0.4007
1.0148	0.2336	1.5438	0.3649
3.0342	1.9683	5.0260	-1.9426
-2.1977	0.6929	1.4721	0.6993
-0.8235	-0.6728	-1.7887	1.4228
0.2865	-2.5488	-0.8918	-1.8015
1.7081	0.2245	1.5283	-3.2494
-1.5104	-1.2984	-2.4236	-0.0094
-0.2881	0.6254	1.2586	-0.3946
-0.1275	2.4363	4.5467	-3.5677
-0.5676	-2.2811	-3.1321	1.4466
1.2365	0.6460	0.4365	-0.6743
-0.0203	1.5835	4.6633	-1.5762
0.7448	0.5654	4.4292	-3.2624
-0.4245	-0.8824	-0.4172	0.9748
-0.4719	0.6512	-2.8914	2.5917
0.3949	1.1535	2.7454	-2.5524
-2.4453	-1.4475	-4.0118	2.1455
1.6912	2.4333	5.2287	-3.4691
-1.9255	-1.7185	-4.2911	1.6966
-0.6889	-1.9037	-4.5852	1.5309
0.3858	-4.0632	-4.2260	-2.0084
1.7678	-0.7803	0.5263	-1.7703
0.2198	0.2451	2.1425	-0.4355
-1.2272	-1.0668	-4.7238	3.1097
0.2970	-0.4301	6.3710	-2.7657
-1.0861	-0.8890	-2.1757	1.9959
-3.0449	-1.1105	-1.0689	1.5271
0.3635	1.2751	1.8976	-0.1248
2.9605	0.2632	4.5825	-4.9242
1.6235	4.1810	5.3866	-1.9003
-0.7579	2.2452	0.1601	1.1324
1.9815	0.3855	4.6307	-4.3310
-3.8561	-0.8181	-4.6703	4.3714
1.7959	0.1001	5.2424	-3.2503
2.1906	3.6129	7.4149	-3.1196
-0.1316	-1.2919	-3.1045	1.8348
1.6874	1.8608	2.8347	-1.5903
-0.4934	0.0835	-0.0143	-0.1570
-0.9414	-1.0264	-7.4701	4.8948
0.5066	-4.8677	-5.7864	0.8865
-0.4123	-1.8949	-3.7691	1.5395
0.5088	-0.2363	0.3275	0.6530
-1.4226	-2.2125	-2.9650	-0.4862
0.7531	4.0817	3.1134	-0.7897
0.4348	-0.0293	1.4490	-2.4784
-2.5866	1.8558	-3.2332	4.6329
-2.4787	-3.3568	-9.3677	4.2198
1.5312	0.3457	1.1438	-3.8389
1.0053	-0.4231	1.6691	-1.5971
0.3520	-2.8221	-3.7788	1.0293
0.4167	-2.3110	-3.5823	0.2959
-1.5672	-1.1939	-4.1333	1.0346
1.3579	2.5362	-0.4910	1.3745
2.8494	4.6176	5.9376	-2.8890
-0.8486	0.0291	-0.8164	-0.4758
0.5946	-0.8368	2.7403	-3.0563
-0.9184	-2.1946	-5.5104	2.4887
0.0737	0.3271	-0.0570	2.6579
2.2202	-1.7119	2.0150	-2.8606
-0.9459	0.1048	0.4856	0.5013
-1.4599	-3.4752	-7.3898	3.2768
-1.0102	-0.5379	1.9425	-1.1990
-1.7050	-2.7611	-6.9725	3.4565
2.4867	3.2652	5.6598	-2.5821
-0.0233	-2.3658	-4.1101	-0.0441
-0.4767	-0.1468	-3.5019	4.4525
-2.3441	-2.8149	-6.1705	3.0561
-3.2270	-1.8378	-7.4071	4.3753
-0.3566	-0.8865	0.5252	-0.6009
0.5869	1.0402	5.1448	-3.2719
2.5218	2.3898	6.3268	-3.1936
-1.1675	0.5956	1.1266	1.0595
-0.4406	-2.5685	-1.4456	0.3501
-1.6265	0.6342	-2.5108	2.0912
2.0907	0.2180	3.9074	-3.2475
0.5571	0.9787	-0.9991	0.3672
-1.9831	0.2409	-2.8717	2.6478
0.2004	-2.0845	-6.6055	1.1984
0.5256	-0.6895	-0.2683	-1.5341
-1.1354	-1.9219	-2.6792	1.0117
1.8454	-0.1627	2.9091	-3.4376
-0.6576	0.9699	-1.4452	0.4562
2.4979	0.2235	2.9254	-1.6102
0.9669	0.7859	2.4981	-1.5187
-0.2167	-0.7815	2.0668	-1.7372
1.8839	1.0405	1.8246	-1.8515
-3.0202	1.0411	-6.3536	5.1572
