X1	X2	X3	X4	X5
-2.2821	0.5006	-1.5454	-1.7784	-0.9942
3.4241	1.0584	2.4519	3.2952	3.7105
2.5848	-1.3710	2.0142	2.4935	2.9221
-2.6490	-1.0434	-0.6146	-0.1221	0.3986
-0.5783	-2.2503	0.6500	2.2891	1.0064
-1.0888	0.4152	0.4053	0.7420	1.9825
3.1715	-0.0397	2.6676	4.0164	3.2286
1.6916	0.8072	0.7644	2.3278	1.4621
-0.2582	-1.2603	0.7182	2.1972	0.9322
0.9130	-0.1331	0.2748	-1.2392	0.5777
2.1113	-0.6249	1.0333	-0.3950	-1.1703
0.1635	-1.9713	3.3546	4.5109	4.1639
-2.2676	-1.5325	-2.0127	-2.6197	-3.0217
-0.0721	-0.3955	0.4127	-1.5231	-0.8739
-0.0370	0.9735	-2.0825	-3.1087	-2.8139
-1.0005	2.3428	-2.6377	-5.0884	-1.4913
2.3586	-0.2507	2.3682	4.6476	2.2396
1.3941	1.5161	-1.7872	-3.6025	-1.4084
-1.9222	1.8246	-2.9944	-5.4827	-1.5685
1.6523	-0.2798	1.6863	1.0371	2.7235
-1.8005	-1.7086	0.2195	-0.5198	0.0423
2.4962	-2.3657	2.8331	4.6627	3.9494
-0.4060	0.7596	-0.1056	0.4726	-0.8404
-2.3341	1.8102	-2.9843	-3.5721	-1.4799
-0.8802	0.8565	-1.6244	-1.7758	0.5048
-1.6358	-2.0906	2.0644	3.5337	2.4763
-2.4070	1.1993	-4.4880	-6.7819	-4.0665
-0.3281	-0.0771	-2.6765	-3.4470	-0.2164
3.2492	0.8511	1.2889	2.3553	1.3039
-2.5512	-2.2359	0.1030	-0.4919	-0.5768
-1.2173	-0.9958	-0.8964	-1.6605	-1.7336
-2.1968	-0.8008	-1.6339	-3.1875	-1.6031
0.4888	1.8951	0.0768	-1.2184	-2.1856
1.1501	0.4827	0.8945	0.3354	0.8384
-0.7183	2.1897	-2.0522	-3.3804	-3.7337
-0.0098	3.3027	-3.2247	-6.1569	-3.0695
2.6740	-0.0441	2.8223	2.1867	1.1626
-1.5526	-4.3232	1.1999	1.9662	1.2072
0.8207	-3.3543	2.8333	3.5651	4.2229
0.2735	2.3370	-0.8386	-0.2856	-0.4947
-0.0346	1.0105	0.1870	1.6253	-0.2118
-0.9831	-0.1922	0.3594	2.1664	2.1164
-2.5035	-0.7407	-1.0795	-1.5053	-1.2871
-1.0156	1.5598	-1.5609	-3.6712	-3.3705
1.8837	1.7597	0.3862	0.4065	0.9706
-2.3503	-3.7126	1.6618	2.2424	2.9457
-1.5438	-0.2606	-0.1496	0.4370	1.5053
0.2427	1.1638	2.7458	4.1688	2.5908
1.5843	0.5691	0.3257	1.4017	-1.8579
0.3100	-0.0702	0.0528	1.0131	2.6465
-2.4056	1.5525	-4.9398	-8.6268	-3.4591
0.2716	0.0385	-0.9425	-1.2042	-3.2741
-0.3178	0.9933	-0.4887	-1.7475	-3.8357
1.8590	1.3984	-1.1402	-0.9783	-2.7850
-2.1334	-1.7790	2.8406	2.5318	1.8105
-1.8718	1.1704	-2.2358	-3.8704	-2.1848
1.9893	-0.7084	3.6178	5.9228	3.2023
3.0919	1.0930	2.2573	3.6526	2.8335
-0.2619	-0.3631	1.8704	2.0453	0.7388
0.2318	-0.5004	0.8999	3.0883	2.2739
1.4850	2.2195	-2.9522	-6.1649	-1.2343
-0.7249	1.5114	-2.2430	-5.2034	-3.8964
-0.6018	0.6077	-1.8601	-3.5282	-2.6841
1.0901	-0.9640	1.5487	1.3032	0.8538
-1.1206	2.9610	-2.0794	-3.3871	-3.7318
-1.3206	1.9347	-1.9282	-4.1665	-2.1486
0.2588	-0.5421	-1.4297	-2.1317	-2.0946
1.7450	-2.1687	2.6525	4.0769	1.8934
1.4486	-2.4143	2.8548	3.3961	2.4091
1.3851	1.8338	-0.5732	-0.6618	-0.3875
-0.9455	-0.9797	0.7924	0.9555	-0.9601
-0.1800	-0.8635	0.8564	0.1858	-2.1419
1.9849	0.8576	0.9172	1.9592	0.9822
0.0868	0.1153	-1.0643	-0.8091	-0.6034
1.2771	0.6757	1.8103	2.8210	3.3495
-0.8272	1.4813	-1.9889	-1.4823	-0.9469
0.4394	1.2796	-0.0987	-1.2860	-1.3227
-1.0490	1.6931	-2.4944	-4.2389	-2.9299
0.3575	0.3133	0.2604	2.1880	0.7850
-2.1847	-0.4453	0.8238	2.7596	1.6452
0.3002	2.4415	-2.4394	-2.6318	0.3725
-1.0998	-2.1872	0.4882	0.2699	-0.7254
-2.7077	1.9651	-3.7393	-6.5482	-3.8173
3.0871	-1.4624	2.8180	2.9148	0.9786
-0.7289	-2.8161	2.8508	3.7354	2.3832
1.6913	2.0936	-0.9157	-2.0138	-0.0138
-1.0362	-0.4249	2.9908	3.2002	1.7210
-2.6995	0.9013	-3.3117	-4.2737	-2.6114
1.0047	-2.0520	2.6635	4.6954	4.0263
2.8408	3.1571	-0.2869	-1.4563	-0.0235
-2.5912	-0.3105	-3.3171	-4.5402	-3.7726
0.5108	-1.8134	1.6552	3.1802	2.9735
-0.7198	0.6097	-1.5671	-1.9779	-1.8943
-0.6747	-2.5654	-0.0676	0.0309	1.4410
-0.6189	1.3325	-2.0365	-2.3984	-2.0494
-1.6030	-2.5199	0.6864	-0.4194	0.0448
0.0988	2.7841	-0.1557	-0.3652	0.0403
3.4488	-0.7682	1.7235	2.6809	2.6299
2.2641	0.1901	3.2019	3.0572	3.2959
1.1980	-0.2817	0.1936	-0.5102	-0.1524
0.0340	1.1965	-0.7691	-0.2256	-0.0921
0.4613	-0.3995	-0.1669	1.3099	1.0112
-3.0056	1.9268	-2.5450	-4.7471	-1.9759
0.8553	0.4911	0.4865	1.9404	1.9927
2.1405	0.5375	0.3966	1.9281	0.7687
-1.8072	-1.6091	-0.0941	-0.8654	1.6625
-0.7939	1.6041	-3.7656	-4.4939	-3.2988
0.7332	-0.4327	0.4557	1.2414	2.9693
-0.2688	0.8155	-0.7751	-0.6649	-1.0620
1.8969	-1.1190	1.9920	2.4151	1.2587
0.9192	2.5624	-0.8606	-2.5843	-0.6126
0.0207	-0.7342	0.1767	-0.7115	1.5411
0.1290	0.0706	0.8262	-0.5187	2.3214
3.3916	1.3062	2.6959	1.6565	1.5254
2.8686	1.7040	0.9833	1.2197	1.2605
0.1573	3.7368	-2.5596	-4.4080	-2.2717
2.5546	1.6152	-0.9112	-2.2264	-3.0214
0.2559	1.3919	-0.7837	-1.1162	-0.0380
-1.6741	-2.3483	0.1052	0.2470	-3.2292
-0.6169	1.1358	-0.9797	-1.1576	1.2787
-0.7388	0.1746	-1.7226	-4.3212	-4.6478
-0.8913	-2.0425	-0.1128	-1.8750	-2.4240
2.5929	-0.7362	-0.6157	-1.0443	0.0563
-0.3553	-1.8308	-0.3658	-0.0907	-1.2082
2.0554	-1.7094	2.2315	5.3737	4.1102
0.9156	-0.3827	0.6904	-0.6455	-0.9066
-1.5219	0.7033	-1.3424	-1.8484	-1.6159
-1.1053	1.5895	-2.9219	-3.0551	-3.9256
2.8342	0.5561	1.7132	2.6668	-0.3331
-2.3472	1.2959	-1.2007	-3.7783	-4.4303
-2.7153	-2.5130	0.1879	0.3290	1.8061
1.6947	0.3713	2.6169	2.9416	0.6500
-2.1067	-0.3419	-0.7405	-0.1450	1.0116
-0.0498	-0.3243	-1.7084	-0.5258	-1.8183
-0.7356	-1.4606	-0.1307	0.4851	1.5927
-1.1077	-0.3413	-0.8998	-1.1918	-0.3320
2.2104	0.3848	1.1755	1.2630	-1.0930
-2.2524	-2.9069	0.8325	1.0319	-0.6973
-3.7238	0.8727	-1.2341	-3.0450	-3.1453
0.8877	1.3953	-0.4144	-0.7403	0.6012
-1.3324	-1.9867	-1.2852	-3.4483	-3.6808
2.5564	-0.4964	1.2568	1.3341	1.2912
-0.6686	0.0992	0.7582	-0.1062	-0.9835
-1.4711	0.4927	-0.9573	-4.4142	-3.5284
0.7508	-0.2687	1.2627	1.4537	1.4683
-0.7657	-2.5111	2.8492	2.7811	0.8187
2.2448	-1.6945	2.7547	5.6067	3.6982
-2.9419	2.3102	-1.6380	-0.6543	-1.5773
1.6464	-0.5516	2.5793	1.8299	0.1901
0.6394	-0.7503	1.4999	2.2600	2.3442
0.2432	-2.3895	1.3528	2.2105	2.1149
0.2590	0.4318	0.3630	1.8761	1.4020
1.1132	0.9485	0.4923	0.9978	2.8936
-1.4577	-2.5565	2.5878	2.2102	2.2105
1.2139	1.2423	-0.9579	-1.0147	-1.0893
0.0328	-0.1057	0.6364	0.9329	-1.6201
1.4238	-0.0029	-0.3175	1.8216	-0.1874
2.0984	0.4390	2.2457	3.4720	2.0640
-4.2068	0.0388	-1.9623	-1.0668	1.3887
-3.5927	1.5406	-2.7935	-2.7379	-0.7599
1.7627	0.1902	1.3107	1.6281	2.3694
3.1336	-1.5625	4.5895	8.2247	4.7691
-0.3990	0.6225	1.4550	1.9945	3.6558
-3.1985	0.1639	-4.0851	-6.2174	-3.9216
-0.8300	1.2261	-1.8683	-3.6736	-4.0736
1.5116	-3.7436	5.0549	5.9725	3.0836
0.6092	0.1848	0.9041	2.5270	1.9574
-0.6005	-0.1162	-1.4966	-2.4264	-1.3205
-1.5614	2.2024	-3.2293	-4.1168	-1.3375
0.8142	-1.1087	1.9706	4.6534	1.6052
-0.3522	-0.1479	0.2869	-1.5691	-1.7400
1.0145	2.5178	-1.8187	-2.0575	-0.6522
0.8764	2.0602	-0.0412	0.1691	1.8902
-1.8221	0.7820	-1.5515	-3.2843	-2.5146
0.5191	-0.0554	-0.7071	-4.0447	-2.5071
3.3016	-3.6055	4.1991	6.1803	4.8889
-0.0650	-2.1771	0.7950	-0.8063	0.3172
-1.3056	0.8706	-2.4275	-3.9754	-2.4793
4.2523	-0.4613	4.1131	5.0671	2.7135
2.1067	3.4790	-3.4367	-5.5785	-2.0464
-1.3738	0.3176	-2.7573	-3.0627	-2.3489
1.9454	-1.0172	2.1196	2.3350	-0.0924
-0.5871	0.2905	-0.1753	-0.5626	0.6930
-0.4000	0.4776	0.3470	-1.3392	1.9107
5.8980	-2.0079	6.5410	9.6198	3.8634
-0.3322	2.8741	-1.6872	-3.6659	-3.3658
-0.6684	-0.8212	-0.3828	-0.0554	-0.1073
0.5182	-2.9139	0.3817	-1.2704	2.4566
-2.4175	-1.7490	-0.5000	-1.2244	-0.5735
1.6959	1.2941	1.4855	0.8541	2.6389
3.0577	-0.9040	3.6504	6.1716	4.0874
1.4722	-2.4948	1.9179	3.7425	3.0279
-1.4902	-2.8794	2.2799	4.7612	3.9444
-2.0402	0.6400	-3.6387	-5.4357	-2.3496
-3.2207	-2.2107	-2.0806	-4.3766	-1.2611
-0.0021	1.7002	-0.8701	-0.3959	0.7724
1.8134	0.4873	1.9586	2.1057	1.7924
-1.3718	3.5760	-3.7755	-5.8841	-5.5200
-0.5471	-1.3169	0.1534	0.4375	-0.7259
0.5218	2.7157	-0.0976	-1.1655	-1.2188
1.7731	-0.3122	3.6823	3.9842	1.7243
-1.0759	-0.8332	1.4148	3.8423	2.1542
-1.4197	-3.9699	3.0289	3.6062	2.5323
5.4512	-1.6420	6.0352	8.5453	4.4534
-2.0081	-0.0711	-0.7200	1.5187	1.9322
-1.9474	0.3592	-2.9684	-5.5903	-2.9972
3.5105	0.0882	1.9695	4.5518	0.0960
-0.2409	-0.2453	0.2555	-0.2862	0.2286
-1.5252	0.7635	-0.0716	1.5792	3.2488
-2.0921	-0.5666	1.7997	3.7423	3.3445
-0.5273	-1.0716	-0.6066	-0.1656	-0.4026
-1.1989	1.1122	-3.2463	-4.3505	-2.9653
-0.6603	-0.4660	0.5958	-1.0870	-0.6806
-1.8152	0.1144	2.1041	1.5803	-0.1216
-0.7469	1.8263	-1.4152	-2.6181	-3.6743
-0.4310	-0.7534	-0.3261	-0.9828	1.7715
-0.3626	2.9047	-3.9663	-6.0451	-2.5795
-1.6232	1.4351	-3.5172	-6.1240	-2.7083
2.9909	2.5814	-0.8215	-1.7079	-0.8772
-2.7482	-1.2694	-0.6782	-0.1584	-0.9199
0.2359	-0.7781	1.0982	2.8245	2.5849
-0.5543	0.5812	-0.5361	-1.6517	-0.6052
0.6070	-2.8888	2.8796	5.5605	1.2830
0.0667	-0.1507	-1.5190	-1.2778	-3.2013
1.9676	-0.8941	2.6967	4.0386	3.8529
1.3686	-2.1018	2.7381	4.4810	3.4543
-0.1519	1.9222	-1.6347	-2.4214	-1.3613
-1.7094	-1.6455	0.4759	1.1345	1.4009
-1.7453	0.2311	-1.9648	-3.4167	-2.5081
2.4670	-0.5500	2.6515	3.9792	1.6340
-0.8113	-0.4623	2.4231	3.6248	2.7070
-0.4257	-1.0287	3.0437	5.1893	3.3615
-1.8630	-3.0858	-1.5661	-1.7373	-1.9852
0.1092	3.3845	-1.3845	-3.3919	-3.6457
1.3623	-1.1358	2.5854	5.3418	4.5914
0.6438	-1.5360	3.0088	4.1885	2.1430
-0.0559	-0.2823	-0.0501	0.1238	4.0369
-3.1850	0.6907	-1.6235	-3.0898	-3.3815
-0.7876	0.5879	-2.2405	-3.2817	-1.8857
-1.8480	-0.2363	-2.6659	-4.2437	-2.1747
-0.1951	-1.2087	0.3504	-0.1053	-0.2132
-0.0661	-0.9345	1.4232	0.7144	1.0165
-0.6493	-1.0148	0.7218	-0.4911	-0.5198
1.5000	0.3600	1.0282	2.2634	1.5801
-1.2866	-2.0837	1.4539	3.1089	2.4674
-3.5626	0.9751	-1.7003	-3.1613	-1.0619
-0.5770	-0.2453	0.3477	-0.3060	-0.6552
-1.8294	-3.5516	1.5183	3.3624	0.3288
-0.0562	4.2047	-2.5958	-4.6875	-4.3282
-3.5550	0.7497	-3.1491	-3.8828	-2.2171
1.1792	-0.2665	1.3068	2.3582	2.9348
1.8416	-4.4335	4.6773	7.9738	4.4693
0.0606	-0.0204	1.0484	0.7188	0.1560
-0.5987	-2.1958	3.0059	3.0167	2.2345
-0.3993	1.3126	-1.3412	-1.7299	-1.0300
2.2437	0.7622	1.6513	0.7330	-1.7296
2.6054	-1.0629	3.2447	5.6814	4.6470
1.0237	2.0790	-1.7111	-3.1536	-0.4647
-1.8576	0.0977	-1.3322	-3.3195	-0.6379
0.8498	0.6911	1.6034	1.4528	-0.3895
-0.2685	0.9011	-0.4517	-2.2676	-0.0066
-0.1197	-3.3579	2.1333	4.5330	1.7578
2.5590	0.6339	1.1285	0.6234	0.3300
0.7496	-0.2776	1.1602	3.1405	0.7709
-2.0229	1.4762	-2.8336	-4.8814	-2.6285
-0.6164	1.4277	-2.4626	-3.0984	-2.8462
3.3699	-2.9268	2.5795	2.8229	1.3234
0.9628	2.0760	-1.0339	-0.7982	-0.4067
0.5749	-0.9944	0.2800	-0.9427	-0.3757
2.6064	-3.2960	5.1403	7.5866	6.5265
-1.8004	0.3533	-0.2373	0.3990	0.0086
5.3925	-2.4569	3.7149	6.7053	4.0599
0.0059	-0.2612	1.9957	3.8979	4.0986
0.7808	-0.6759	0.4443	1.0695	0.5797
-1.4371	-2.9384	0.7549	0.2343	-0.5313
-0.3886	0.4742	0.4593	2.0642	3.9778
-1.4017	-0.9977	1.2580	2.6659	1.0536
0.9239	0.8411	-0.9532	-2.2763	-1.4147
-0.3214	-3.4818	-0.7850	-1.4431	-1.9998
-1.1303	0.2767	0.1145	-0.7304	-3.2215
0.5212	1.1861	-0.8709	0.4927	0.6563
-1.9682	-0.1573	-1.8124	-3.5678	-2.1280
1.0208	0.9493	0.2893	0.3367	-0.7022
0.7522	1.7621	-2.0375	-4.2451	-1.6017
0.8745	-1.5265	0.7092	1.5278	0.6740
1.4514	0.8753	0.2916	0.2375	-1.4204
0.2412	-1.1599	1.0680	0.2012	0.3084
-1.5704	0.7584	-2.5637	-4.4961	-4.0052
0.8068	-0.3997	-0.2259	-0.8008	-1.1835
2.8316	0.4357	1.5017	1.5562	1.2737
2.2398	1.7790	-0.0491	1.5352	-0.6018
0.1318	-2.4610	-0.3917	0.6665	0.1751
2.6987	-1.5944	3.3168	4.3345	4.3138
-1.4004	0.1047	1.2979	2.2204	1.0459
-0.3228	1.2769	0.5504	1.9173	-0.1065
0.9067	-1.8262	1.4029	1.9470	4.2681
1.2418	1.7583	-0.3832	-1.4380	-0.2288
2.5046	0.6982	2.2136	3.2983	1.2265
1.5878	-1.1647	1.6644	2.0443	2.8817
0.5461	-0.1747	1.2678	2.4039	3.0584
4.3396	-1.3783	4.3411	2.9865	-0.1467
0.8307	0.6736	-0.7328	-0.6502	0.8270
-2.8573	1.4935	-2.7510	-3.8259	-3.9948
-1.0406	0.9780	-0.5844	-0.8534	-0.9451
0.7787	0.2270	-0.0411	0.1708	1.7192
0.1082	2.7269	0.2964	0.0409	0.8479
-1.1226	-0.0759	-0.2068	-2.1992	-2.2016
2.8432	-1.2492	2.8545	5.1575	1.7965
-0.1706	-0.2933	0.4490	-0.7160	-1.6078
1.7615	-0.0709	0.7438	-0.7580	-1.3048
-2.8428	-1.0427	-1.8521	-1.7143	-1.4367
-3.2989	-0.2532	-0.8764	-2.3437	-1.7782
3.2951	1.0897	1.0652	-0.2275	-0.3183
-2.7483	-2.3021	0.0576	-0.0262	1.2774
1.8160	-3.0851	2.1673	3.5623	2.1708
-1.3524	1.1376	-1.4457	-1.7711	-0.2074
0.7808	-1.6089	2.5475	5.3185	2.5846
1.8658	-0.8522	0.1568	-0.6831	-0.1465
0.7560	-0.9350	1.8302	2.2551	0.5403
-0.8146	-1.1570	0.5331	1.5167	-0.2666
-1.1425	-0.4242	-0.3434	0.2671	-1.4967
-1.4100	0.1066	-0.0762	-0.9906	0.4560
0.6626	-1.9227	0.9096	1.9130	0.4137
0.7623	-0.1618	0.5752	0.4960	0.3795
-2.1005	-0.9257	-1.2022	-2.9775	-0.8247
0.3206	-2.6702	1.4483	2.4188	1.5320
-0.9516	2.3261	-1.2215	-0.1449	-0.6425
0.8293	0.1992	0.3537	-0.1676	1.1344
0.4152	-1.4019	2.2983	2.5415	-1.6399
0.5416	1.7814	-2.6470	-5.1482	-6.7065
-0.2140	0.3046	-1.0017	-0.6498	0.3401
1.4133	-2.0952	2.7059	1.6091	1.7156
-0.1323	-0.2992	1.4625	3.4481	2.4966
1.8272	-0.8055	3.8552	5.8639	5.8342
2.3713	0.7589	0.5787	0.7812	-1.0408
1.2741	0.3277	0.1261	-0.8752	0.0420
-1.1121	1.3459	-1.3486	-1.2644	-0.5136
0.4623	-1.3987	1.8965	2.7891	2.0229
2.3144	-0.4987	3.6423	5.0835	3.1561
0.6620	-0.5937	1.0439	1.9635	-0.9128
-1.3799	-1.3605	-0.4145	0.4024	0.1247
-0.5520	-0.2404	-3.0843	-5.1379	-3.2308
-0.6307	2.0746	0.5139	0.0360	-0.4542
1.5248	-1.9986	2.6099	4.5286	2.5941
-0.4669	2.3420	-1.2374	-2.0386	-2.3556
-1.9207	1.8527	-3.4693	-4.8130	-5.7719
0.3220	-0.9146	1.2827	3.3352	1.2744
-1.8539	1.1951	-3.8577	-5.4422	-3.1775
0.9062	-0.4324	1.8384	3.7956	2.1143
-2.4686	-0.7869	-2.1087	-2.9807	-2.9303
0.7719	2.3977	-1.3402	-1.3038	-1.4166
-3.6985	1.3030	-2.9474	-4.9861	-1.7355
0.8454	1.2501	1.0938	2.2040	2.4218
-0.2256	-1.2804	-0.2141	0.8154	-0.7018
-1.1735	0.4955	-1.6842	-3.6525	-2.1313
0.8172	-3.5806	2.8941	6.1655	4.3692
1.8760	0.4309	1.0251	1.1425	2.0755
-1.8284	-0.6274	0.4621	1.1710	0.0698
-0.1722	-0.9304	-0.0929	-0.4424	0.6141
0.0832	2.1389	-1.9597	-2.9052	-2.6518
-1.5814	-0.0512	-0.5224	-1.1569	-0.4193
2.3574	-1.0257	1.9776	3.3114	4.8684
1.2903	-1.5291	1.4662	4.3060	2.2758
2.8124	-1.2731	3.9038	5.9334	3.7693
0.0469	-0.4942	-0.0623	-1.2678	-0.5595
1.9230	0.0591	1.4039	2.7254	1.8538
2.1525	-0.8077	1.1972	1.1407	-1.4265
1.6875	-0.6831	-0.4886	-0.5860	-0.5662
-2.0784	-1.6720	0.7007	0.4705	-1.7560
-1.0452	0.2841	-2.3245	-4.5885	-4.0719
-2.9885	-0.5187	-1.7150	-0.1620	-1.8369
-0.8710	-0.3180	0.0604	-0.5212	-1.1189
-3.0375	-3.2950	0.8750	1.5536	0.5380
-1.7189	4.7914	-3.7661	-6.0572	-3.8239
-1.1914	0.5601	-2.7771	-2.1720	-0.0908
-0.0103	-1.0058	0.9836	2.0016	0.8735
-1.4944	0.0095	-3.4752	-6.0009	-2.8986
0.0007	0.8163	-0.3245	-0.1447	0.9073
1.1990	0.6485	-0.8144	-0.6311	-0.0463
-1.0857	-1.2766	1.7173	2.7291	0.3308
1.1943	-0.8631	1.5179	2.1698	1.9306
1.6680	0.0696	0.7286	1.6523	0.0261
2.1543	1.1385	-1.6388	-0.7906	0.1292
-3.7204	-2.8869	-1.4433	-2.4228	0.4311
-3.9550	-1.8511	0.0875	-0.1029	-1.4233
1.8619	1.3276	-0.1299	0.2180	1.8227
-1.1363	-2.6700	1.0555	3.3001	2.0079
2.0418	1.5663	-0.4450	-2.0220	0.9791
-1.8717	-1.2448	0.0715	0.2823	-0.7557
0.8167	0.7697	-0.0335	0.9374	0.9513
0.4652	-0.1897	1.4493	1.9244	0.4783
-0.0138	-1.2144	0.3422	-0.9411	0.2130
2.1393	-0.8682	2.3208	3.9399	1.0939
-0.9602	-1.9673	2.1733	1.5999	0.2506
-0.0781	-1.1485	1.9739	4.1576	2.6266
-1.3614	1.2627	-0.9837	-2.7990	-0.8536
-0.3445	1.0479	-1.8789	-2.9398	-2.2706
1.9426	-1.5996	4.8478	6.8649	5.7233
2.6337	-2.6958	3.3252	5.2995	2.8691
0.3775	0.4803	-0.4593	-0.9979	-1.3486
-0.4890	1.3639	-0.9828	-1.0569	-3.1835
1.3175	1.0389	-0.6069	-2.1536	-0.3333
0.9908	-0.5705	0.8510	1.6856	-0.8044
-0.1702	1.4705	0.3069	1.4585	1.7051
-0.8125	-0.7215	1.1020	1.8304	0.8509
-1.8649	-1.2895	1.0011	0.5450	1.2485
2.0347	1.1828	-0.5488	-0.8253	-0.7142
0.2593	0.5401	-1.7913	-0.7598	-0.8952
-1.0470	0.7982	0.3104	0.2943	0.4570
-1.3689	-0.1204	-0.2200	-0.1328	-2.0399
1.9247	0.8584	0.3684	-0.0632	-0.7405
1.7180	0.2954	0.1422	1.0955	2.1971
-0.2351	1.8699	-0.3007	-1.6062	-0.4479
-0.2518	0.1424	-2.0846	-1.8640	-1.2918
-0.4638	-1.5262	0.8437	1.4479	1.5583
1.2371	1.2929	-2.5828	-1.7331	0.8610
0.3896	-3.0124	3.9298	6.6397	3.5648
-1.5261	-1.0108	1.8170	3.8109	1.9202
0.6008	0.4636	1.5916	3.0332	4.2746
1.3669	-0.8848	2.6285	5.8180	5.8027
0.0852	-2.0677	0.1941	0.5953	0.0591
1.6095	0.0839	1.3947	1.5481	0.8641
-1.0960	1.5008	-0.7214	-2.1372	-1.9327
1.0468	2.0585	0.0150	-0.1904	0.2759
-3.4263	1.3314	-1.8803	-1.8122	-0.1363
-1.0670	2.9579	-4.7700	-7.4559	-3.3643
1.5520	-0.0378	0.7551	0.4013	-2.1230
1.9870	2.5428	0.0666	1.1765	-1.9878
4.2013	2.2246	1.0748	1.8250	2.1856
-0.2230	0.4987	-1.0901	-2.1737	-3.7097
0.3480	-1.6294	0.7052	2.5526	2.1908
-0.5090	-2.8733	-0.3801	0.4801	0.2440
1.6917	-1.3615	3.7662	6.2141	1.0591
1.2280	-0.3104	1.6906	2.2324	2.0138
-0.5178	0.4237	-0.6785	-2.7036	-2.1179
3.0382	2.8176	-0.6733	-0.0369	0.2768
0.7873	-2.5078	1.5716	1.9114	0.4959
0.9311	0.4581	-0.4467	-3.5882	-0.8394
2.3486	0.4760	1.7396	1.6767	1.3028
-0.9169	-1.3408	0.9290	2.4329	2.0951
0.2985	-0.9779	0.8837	-0.1744	0.1539
-1.1626	-2.4300	-1.6457	-1.5050	-1.6599
-0.4400	-0.9601	-1.9800	-4.8184	-3.2050
-1.9383	-2.2421	-0.3079	1.1906	0.6229
1.7314	-1.8169	0.6181	1.4281	1.4409
-4.5460	0.9846	-3.4362	-6.5737	-3.9940
0.5246	-0.5815	-0.4212	-0.7255	-1.1817
1.8260	0.1915	0.3520	-1.0290	-0.2453
2.2282	0.8400	1.6955	3.7868	2.3441
0.6076	-0.8718	1.5124	1.6621	1.4445
-1.4886	3.3760	-1.7215	-1.8815	-1.4320
-2.6283	-0.9454	-2.4810	-4.6710	-4.3715
-1.3140	-2.0204	0.2605	0.2781	-0.4784
-1.2678	-2.1302	1.1854	1.6707	1.4667
0.7062	-1.5841	1.1327	2.4099	0.9580
3.2339	1.1660	0.1776	0.2838	-1.0382
-1.5553	0.3534	-1.3218	-0.8269	-2.3774
0.4538	-2.6222	2.6222	3.5211	0.6227
2.6561	0.8919	1.5746	2.5882	1.3958
-0.2116	-0.6586	-0.5825	0.3716	0.8952
2.7452	0.2674	1.1605	0.8322	3.8071
1.4476	-1.0274	1.8995	2.9530	-0.1822
2.6134	-0.0685	1.4694	1.4270	0.9392
-1.9912	0.3669	-2.2737	-1.5608	0.4864
-0.0586	0.0399	-0.2001	-1.9036	-2.9936
0.0223	-0.8736	-1.9698	-2.2365	-0.0593
-0.9005	-0.0647	-1.8916	-2.7018	-0.3071
0.5798	-0.2592	-0.9127	-1.4238	-2.8912
0.9726	1.0153	-0.9048	-1.7700	-0.9303
1.2589	-0.1026	1.0725	4.1278	1.7714
-0.5841	1.3618	0.5738	1.3521	1.0687
-2.0525	0.7232	-1.8052	-2.6722	-2.8898
-0.7986	0.5487	-1.3126	-3.4138	-1.9216
-0.1117	-0.7639	1.2934	2.8224	1.5097
-0.0885	-1.9246	0.7212	0.0677	1.5826
1.8852	0.4338	3.6431	7.1547	4.8798
0.8694	-2.2768	3.0387	5.5216	2.6843
-1.6630	0.1656	-1.4522	-3.3435	-2.8823
-1.0321	-3.2347	1.3511	1.4505	-0.2765
1.7805	2.1198	0.8326	-0.4023	-1.5289
3.4066	0.9501	2.2316	2.6537	1.0091
2.4728	0.8203	0.2196	-0.0897	0.5546
-1.4409	0.6060	-0.8548	-1.4893	-0.6917
0.7238	-0.1487	0.7113	-0.5190	-1.6214
3.5638	0.6440	1.3022	2.2344	1.5025
0.4803	-0.4486	-1.3350	-1.3156	-2.1985
-0.0086	0.3899	0.3320	1.3039	1.9277
-0.7050	0.4167	0.3212	0.6240	0.6735
-1.1533	-2.0855	2.9247	4.8064	2.2604
-0.3066	0.3771	-2.0433	-2.1783	-0.6396
1.2368	-1.1819	2.9210	4.0107	3.0030
-3.9528	-3.1891	-1.0184	-1.3654	-2.3007
-0.1290	0.6203	-0.2985	2.8136	1.0727
0.2331	2.3580	-3.9735	-5.2020	-1.1620
-0.2727	-3.2478	2.7568	3.6316	2.4700
