X1	X2	X3	X4
-0.3524	0.2858	0.6507	-0.0002
-0.2313	-0.8263	-0.6248	0.6938
1.8945	-3.3462	4.6625	-2.2109
0.5801	1.6233	-2.0298	4.1418
1.0208	-0.8429	-1.4348	-0.8033
0.1698	1.2046	-0.6420	2.6247
1.1166	-0.5799	1.6047	-1.8165
-2.4276	1.6753	-2.2009	2.1769
-0.4621	-0.8289	1.3050	-1.1801
1.1003	-0.7507	0.6983	3.8407
-2.9348	1.4070	0.9557	1.5990
-1.2595	2.5839	-0.0906	-1.4529
-1.4302	1.4269	-4.0040	-0.3571
3.8791	-4.1095	3.8168	-6.2184
0.1025	1.3120	-1.8457	2.8259
-0.7135	1.9147	-1.7530	1.4849
-0.8661	0.7347	0.0848	-0.3501
2.0070	-1.9013	1.2305	-0.1666
0.2362	0.6444	2.0550	-2.8106
-0.2277	0.3485	-0.3205	-0.4129
0.3093	-0.7866	0.0744	0.3211
-1.2844	1.5033	0.7932	-0.2718
0.2397	-2.4954	1.2031	-0.7917
0.1087	0.2118	-0.9795	0.1218
-0.2526	1.9954	0.5358	1.5486
0.6327	-0.7370	1.0742	-4.9349
-0.3905	0.3449	-0.6705	3.4781
2.0921	-3.9816	3.1537	-2.6303
1.9001	-2.6302	4.4552	-5.2211
-0.1103	-0.0216	0.1779	1.5178
-0.6161	3.4602	-3.7431	-0.4778
1.7957	-2.3945	1.8503	-2.3394
-0.4459	-1.4958	2.4628	1.0894
0.1516	1.6539	-3.4505	3.7447
-0.4750	1.6043	-3.2748	2.3154
-1.5244	3.2309	-0.8765	1.6157
1.8608	-6.9307	5.8139	-6.6464
-0.0927	0.2326	-2.5053	1.1516
-1.4494	2.6426	-0.2491	2.3426
3.5468	-4.4077	4.6819	-3.4005
0.5225	0.0873	-0.2371	-2.7413
1.7357	-2.3195	1.6259	-2.2460
1.4716	-1.9525	-0.8040	-0.7493
0.2971	-0.9877	0.3670	-1.2802
-1.9396	1.0106	-0.2404	-1.1892
1.0997	1.0403	-2.3510	3.8877
-0.2247	-1.1363	0.3188	1.6240
0.8247	-1.0204	-0.5899	1.7700
-1.8540	1.5840	-3.2960	0.1129
-1.4198	0.6306	-1.2670	0.8721
-1.7310	2.4145	-3.1544	2.2940
-0.8353	1.6364	-2.7729	2.6443
-0.2897	0.6140	-2.1460	-0.7876
0.7914	-2.7810	1.4900	-1.1980
-4.1019	5.9892	-6.8134	4.2138
-0.5339	1.0234	0.1425	-0.5136
1.3446	-1.8769	0.7677	-0.8951
-0.9499	3.1184	-0.7719	-1.2147
-1.1475	2.6028	-2.3317	1.1433
-0.2062	-1.1469	3.4937	-1.9062
0.2772	0.6020	-2.6937	0.2347
3.4986	-5.5072	4.3739	-1.6358
0.2941	0.5346	0.4540	0.4593
-0.1242	-1.0397	-0.6652	-0.9404
0.5710	-0.7745	-0.2705	1.0908
-0.4038	-1.0506	-0.0250	0.2840
1.2326	-1.1179	0.6415	3.3723
0.4547	1.6919	-1.9841	-0.7070
-0.1828	-1.7248	1.8417	-4.3951
-1.3410	2.7061	0.0560	0.3357
-0.7204	0.2881	-0.2452	1.7364
0.1451	1.2196	-0.8318	0.3855
1.2599	0.0647	0.0332	0.5144
-0.0635	1.6113	-1.4286	2.2698
-0.8989	0.7682	0.4676	0.0960
0.2500	-0.7643	-0.0614	1.6907
0.8116	-0.2115	-0.7260	0.0617
2.0919	-3.6133	1.4912	-1.9217
2.1941	-2.8912	1.5150	-0.9064
-1.8914	4.3030	-1.5844	3.2819
1.5834	-2.3762	2.1190	-1.6414
-1.5385	3.1096	-3.1794	0.7403
0.7907	-1.4693	-0.8390	1.8655
-2.5275	3.6909	0.0851	-0.9640
-0.6223	2.3442	-2.5934	5.9819
0.1819	1.1218	-0.2446	0.4111
1.8300	-3.6296	1.3749	-1.6477
1.8891	-3.2785	2.3827	-0.3021
2.9471	-4.5891	2.9364	2.8915
-0.2555	-0.7282	1.5609	-0.4774
-0.2466	-0.0108	-0.6169	1.0377
0.5199	-0.2179	1.9092	-0.2896
-1.6583	2.0257	-3.6025	2.5196
1.1440	-2.3990	1.5525	-1.4829
-0.3222	0.0137	-2.0799	3.7855
-0.2762	0.5465	0.0090	-0.5733
-0.9707	1.9340	-0.4506	0.8483
-1.7554	2.8878	-3.3775	2.6279
1.0002	-1.9150	2.1717	-3.5622
1.9198	-2.4457	1.8310	1.3853
-2.1114	4.0411	-2.9991	4.3427
0.4696	0.1787	0.2097	0.5747
-1.0170	0.4186	0.2125	-1.2098
0.2543	-1.8581	0.8080	-1.2704
-0.5188	1.4851	-0.1672	-0.0364
-0.2363	-1.4159	0.6137	-0.6576
-0.3346	0.9183	-0.4890	2.3744
1.6403	-3.7174	3.1576	-3.6328
-0.7413	1.3192	0.2516	1.7977
1.2935	-2.5978	1.8363	-2.0419
-0.5215	0.9413	0.1162	0.4492
-1.6242	2.3168	0.0903	-1.3101
-1.2568	0.8161	-2.0507	1.0183
0.9187	-0.6627	0.7200	2.6387
0.9864	-3.1636	0.9254	0.2961
2.3889	-4.5698	3.2293	-2.7131
-1.7067	2.0460	-3.0723	1.1502
1.1388	-1.9816	1.1526	-1.5554
-0.3920	2.4358	-0.6155	0.5625
-1.8825	2.5513	-0.4896	-3.1118
1.6853	-4.0454	2.7298	0.4027
-2.0988	3.3934	-1.3767	0.9050
-1.2704	2.0068	-1.6652	-1.0216
-0.2885	-1.1837	-0.8939	-0.7224
2.3683	-4.4616	4.0005	-1.3123
1.7691	-0.2226	0.6268	1.0731
0.5896	0.4490	3.1005	-3.1237
0.4228	-1.7472	2.0891	0.4033
-1.7955	3.1510	-1.7674	2.0881
2.4847	-3.5130	2.4446	-0.4069
-3.3482	2.5148	-1.5921	-2.9196
-3.4379	6.0661	-4.2876	1.9548
-0.5360	-0.3756	1.9567	-3.6211
-0.2472	-1.1594	0.8571	-2.5802
-2.0752	2.3663	-1.3541	0.2388
1.5642	-2.2119	2.0732	-1.6247
1.7296	-0.2041	1.1010	0.1398
3.9610	-4.8667	4.4228	-1.5343
-2.0695	3.0284	-2.9496	3.0810
1.5018	-2.2562	-0.5523	0.0616
-0.6183	0.7763	1.5869	-4.6849
-1.2221	0.2261	-3.3640	3.5412
2.7101	-1.0966	1.1313	0.3147
-0.8781	2.2137	-3.8073	3.9269
1.7141	-2.0729	0.5598	1.2045
2.3888	-2.0931	3.9440	-3.7996
-1.0849	2.3981	-1.7999	3.0656
-0.4383	1.2743	-2.0390	-1.8611
0.5260	-0.6056	-0.5337	-0.8356
-3.3395	7.5858	-7.1056	6.7210
-1.3720	2.5739	-2.0373	3.0435
-3.2173	4.5064	-5.5739	2.2760
-0.9211	0.6790	-0.7887	-0.4795
-3.4521	4.0135	-2.3831	-1.5525
0.2334	0.0209	-1.4363	0.5307
0.2051	0.2924	-2.0653	0.5229
-2.3372	1.9558	-1.9614	-0.7905
-0.5103	0.8747	1.6164	-5.2990
1.4265	-1.4329	1.3139	-1.2606
0.6899	-0.3550	0.8370	-0.6842
1.4406	-3.3226	0.8486	2.7026
-0.3213	-0.2226	-1.4243	3.1334
-0.9383	0.8586	-0.4510	-0.6514
1.0722	0.3533	-0.8133	2.3059
-0.4449	1.7347	-0.8885	2.5464
1.2098	-1.0579	2.4587	-2.3556
-0.5972	1.7325	-1.2141	0.6929
1.8557	-2.2163	-0.7773	-3.2109
-3.9633	7.0493	-4.0517	4.0580
2.3499	-2.4360	-0.4699	0.1907
-2.2090	3.9579	-2.7447	2.5630
2.0409	-1.3890	0.5305	-0.7100
-1.5530	1.4462	-0.8494	-0.0225
-0.8154	1.7089	-2.6047	0.7712
-1.5494	2.0046	-1.6449	-0.6655
0.4328	-0.6720	-1.5493	-0.1024
0.9040	-1.4732	0.4629	-1.4714
-0.5392	0.6420	-1.9468	0.3902
1.9657	-4.8482	2.5054	-2.1197
-0.9150	-0.3956	-1.6931	-0.4444
1.2451	-1.3795	1.7663	-3.2962
1.6866	-2.5111	1.9434	-3.0946
0.7229	0.4182	-1.3732	1.8016
2.3166	-1.8348	1.6910	-0.2576
-1.1978	2.1864	-2.6629	3.2079
-2.9081	5.5592	-3.7433	4.0303
0.1514	0.9284	-0.4192	1.3148
0.8146	0.9973	1.2935	-0.1016
0.3800	-0.9516	-0.7254	1.4185
1.5295	-2.3837	3.3925	-1.6274
0.3193	-1.1136	1.5844	-2.6091
-0.5814	-0.1342	-1.0138	0.4817
-0.5319	1.9003	-3.3557	-0.2620
0.0595	-1.7778	1.1247	-1.1881
2.1838	-2.5284	1.8484	1.0767
1.1765	-2.7030	1.2177	-3.5466
1.1729	-2.2183	1.5716	-2.1610
1.4074	-2.3287	2.3727	-2.8695
-2.1570	5.4622	-3.6060	2.3635
-2.9056	3.1834	-4.0780	3.8333
3.3327	-5.1715	4.4507	-3.4777
0.2246	0.4826	-1.7699	3.5009
-1.6216	0.0275	-0.3002	-0.6462
-0.9997	1.4438	-2.5428	5.8892
1.4724	-1.3622	-0.7678	1.6697
0.3267	-0.9425	0.6459	-0.9690
-1.5665	3.1099	-2.8111	2.5340
-1.1159	1.4043	-0.0388	0.0484
-1.6853	1.8168	-1.7207	0.8520
-0.3045	1.8391	-1.9626	2.3557
-2.2312	3.9779	-3.4231	1.4446
-2.4957	2.7177	-2.1120	1.8291
-1.5454	1.6509	-2.1169	1.3858
-2.5767	5.8886	-3.7005	2.1089
-3.5095	5.2207	-3.0792	2.2176
0.9174	-1.5576	-0.1363	-4.1269
-0.1040	-0.7111	2.1954	-1.6140
1.1009	-0.1596	-0.6922	2.1744
1.0937	-1.6498	3.0508	-2.9852
-0.8643	4.6597	-5.2543	3.5120
-0.0852	1.5620	-2.4315	2.4271
3.4260	-6.5707	4.4279	-2.6850
1.1534	-0.9416	-0.2435	-1.7676
-3.0078	4.0815	-4.6058	4.7613
-1.0728	2.3503	-0.8832	4.3604
-0.9355	-1.9271	0.5078	0.2688
-1.0609	-0.6423	0.4777	-0.7951
-0.0389	2.3210	-0.2672	0.5012
0.1895	-3.4299	3.3487	-4.4104
2.5491	-1.8714	-0.0514	-0.1542
-0.5800	0.8920	0.1340	-1.3382
-0.5285	-0.3792	-0.3480	2.1993
0.8385	-2.4508	-0.2648	2.4220
-0.0739	-0.2533	1.9811	-5.0417
-4.7208	6.0891	-4.0244	3.1378
2.1551	-4.7074	4.1099	-4.0267
-1.4624	2.4017	-1.4971	0.0732
0.8731	-1.1784	-0.0538	0.5386
1.3919	-1.2944	-0.8960	0.9090
1.0433	-0.8126	0.2852	-2.4083
-1.0498	2.5705	-0.9064	-0.5148
1.7455	-0.8369	-2.8313	1.3329
-0.9677	2.2147	-3.5659	2.6143
-1.9434	1.0051	0.4136	1.1005
0.1472	0.3034	0.5597	2.1231
2.0608	-2.7724	2.9494	2.2164
-0.1577	-0.4008	-0.4644	0.2242
-0.5515	2.1122	-1.2734	0.2451
0.8898	0.0295	1.6357	-3.3726
-0.8623	4.5674	-2.5880	0.6151
2.2424	-6.8449	2.2278	-1.4714
1.1922	-2.9922	5.2063	-7.0552
2.5713	-4.8439	2.9164	-3.4960
1.8196	-2.3673	2.6014	-2.9728
0.4280	0.1382	-1.7576	1.1610
0.7388	0.0939	2.2428	-2.8571
-2.9329	3.6740	-1.3099	-0.3647
-0.2038	0.9021	0.5237	-2.0779
-1.2065	2.5882	-3.5814	2.1698
3.4413	-4.1266	-0.0182	0.8868
0.7141	-0.0004	-0.1035	0.7696
-1.7162	1.0006	-0.9179	-3.5358
-2.2039	2.3200	-1.6724	0.0514
2.7340	-3.5528	1.8804	-1.0203
-0.4994	1.2852	-1.2943	2.0515
-2.5689	1.2279	-1.1733	0.8831
-0.4562	1.9039	-0.1184	2.8718
-0.0973	-1.0631	1.0433	-1.8119
-1.4423	3.3976	-0.7274	0.5250
-0.3972	1.2705	-3.3115	3.2310
1.7093	0.0560	-0.1679	-1.6866
0.3791	-2.6993	1.0324	-2.2579
-1.2452	2.5685	-4.1722	5.1294
1.3545	-1.9676	0.6502	1.0037
-1.0581	2.0715	-2.9063	0.8582
-2.7012	4.1832	-2.3854	1.4059
2.1239	-1.5530	1.0820	-0.1460
0.6080	-0.3952	1.0802	-0.1689
-1.3927	2.4269	-2.2547	2.0877
1.2666	-0.6127	0.6932	-1.5978
-1.2921	1.6469	-1.3241	3.4079
0.8801	-2.7622	2.1419	-2.7264
-2.1474	5.4173	-1.8228	0.9176
-2.8582	3.9412	-3.0585	1.3601
2.7681	-4.1379	1.5593	0.8439
1.3447	-0.2916	-1.3644	3.5961
0.4254	0.7426	-1.1264	2.9899
1.2954	-2.2756	3.6319	-2.9951
-1.3143	0.2553	-0.9582	0.7555
1.5075	-1.9301	1.5233	-1.3203
0.4433	-0.8519	1.9387	-1.6657
-1.8945	1.8700	-2.9016	3.0011
0.7809	0.0584	0.3304	0.4036
-0.7149	0.8361	-0.9331	0.3518
1.0459	-2.2056	-0.6515	-1.6854
1.1699	-0.7598	1.0981	-2.4104
0.8734	-0.9978	0.1512	-2.1817
-1.9300	2.8939	-1.7897	1.4940
-0.6185	0.1926	2.5417	-0.4000
-0.5488	-0.2436	0.5878	1.1406
0.4166	-1.8235	1.1957	-0.2927
-1.6611	2.1633	-0.2505	0.7485
0.0914	0.7765	-2.8023	2.8577
1.1448	-2.6539	0.5378	1.8889
-1.9650	1.7454	-1.7940	-2.4661
3.1065	-4.7496	2.9677	-2.1307
0.4019	-0.9636	0.1764	1.5424
-0.4860	1.1219	0.9786	-1.7279
2.3860	-3.7293	2.2829	-2.4598
3.6353	-3.8768	2.3513	-2.8779
-2.9467	2.8857	-0.4497	0.9294
-0.4677	0.3421	-1.0009	0.2309
0.3372	-0.4736	-0.9242	-2.9794
0.9720	-2.3608	1.4193	2.4428
-2.9585	4.7053	-5.2393	2.9978
1.1438	-0.9526	1.7973	-1.0424
-1.0902	2.5361	-1.4610	-1.0395
-0.1426	-0.9968	1.5464	-4.5985
-1.9499	0.5039	-0.6940	2.1762
-3.4349	3.2793	-1.0720	-0.5750
-1.0521	0.8308	-0.1208	-1.0018
-0.1782	2.1182	-1.5318	-0.6670
-1.5844	0.9678	0.4949	-0.7587
0.3264	0.4467	-0.5387	-0.3178
1.2814	-1.5334	-0.7155	2.4770
-1.6018	1.1515	1.0733	-2.2780
-0.8348	2.6508	-1.3159	-0.8361
-1.1782	2.2640	-1.4300	3.9316
0.6795	-0.8917	0.8928	0.7091
5.2131	-6.1695	4.6219	-4.8163
1.4737	-1.7050	0.9838	-0.8483
0.5446	-0.0360	0.4342	-2.2048
0.6494	-1.3413	2.9811	-1.4548
-2.4717	4.2516	-4.1279	2.6051
-0.7725	1.4424	-1.5611	1.2020
2.6774	-2.6313	1.6314	-0.6541
-1.3634	1.0762	-1.4336	3.4863
1.2870	-0.6134	0.9685	-0.2057
0.0514	-0.0785	1.5413	1.3304
-1.6203	0.6220	-2.1104	-0.3684
-1.4634	1.8736	0.6978	-0.0384
-0.6193	2.0030	-0.4309	-0.0306
-0.4093	-0.1578	-0.6319	0.9247
-0.4354	0.6464	2.6831	1.8573
-2.9958	4.3398	-1.4766	-0.6262
1.0059	-2.5382	3.6359	-3.3206
0.7826	-1.9593	1.7679	-0.4976
0.6347	-1.0327	2.1927	-5.7735
0.3068	-0.4420	1.3557	0.7140
-0.0940	0.1703	0.9483	1.0319
-0.1446	0.0993	3.0105	-1.1109
1.0615	-0.9156	1.3325	1.1579
0.8891	1.2227	-2.6427	2.2665
1.4013	-0.5896	-1.5443	-0.5556
0.7773	-1.3005	-0.5529	3.7872
3.4407	-4.1131	2.7247	0.5375
-3.3263	2.0598	-5.2521	3.3535
1.2069	-1.0435	-2.0167	-1.2310
0.6565	-0.0669	-1.1570	0.2013
1.3436	-0.3213	-0.8895	1.4415
3.5522	-4.1346	3.5319	-2.7047
0.4108	-0.7597	1.9384	-3.1283
-1.4329	-0.3097	-0.0688	1.2975
-0.0549	-0.0765	1.0857	0.3450
5.6242	-7.1046	3.8849	-3.0839
