X1	X2	X3	X4
1.7877	0.3554	2.3804	-3.6787
-0.1044	3.0831	1.1879	-0.2972
-1.4695	-1.7326	-1.1774	0.1953
2.4817	3.4065	5.9234	-2.8419
0.8637	-0.1261	2.8507	-2.9793
1.9671	1.2499	2.9712	-4.2806
0.4974	0.2890	-0.8741	1.6884
1.1620	2.0488	3.8843	-3.9454
-2.2098	-3.5932	-3.7391	1.6634
-0.1332	-0.7305	2.6645	-1.6099
0.4648	0.8003	0.4025	-2.1358
-0.1363	-0.0967	1.6756	-1.4968
-0.1277	0.7906	0.0377	-2.0824
0.5539	1.9192	3.2564	-2.4236
-1.7684	-0.6146	-2.1915	2.5153
-0.5654	0.1659	-4.0975	4.2905
1.4508	0.8496	2.4828	-2.1395
1.7822	0.2653	3.6706	-4.7081
-0.2624	-2.2014	0.2433	-0.5328
1.1261	2.9495	-0.5723	0.7239
-0.1907	-1.1867	0.9616	-1.6157
-0.8731	1.2671	-3.2853	3.8146
0.0332	-2.5754	-1.2272	-1.0377
-1.5423	-0.4592	-0.5829	0.8995
-2.8951	-2.2287	-4.3907	2.8129
-0.0237	-0.7932	-2.1966	4.8650
-1.1942	-1.7105	-2.9147	1.6773
-0.5189	-0.4373	3.1877	-3.1881
0.2745	-1.3961	1.2401	-2.8285
-0.1617	-1.2290	-2.4578	-0.1563
0.6373	-0.4517	0.3370	0.6078
0.3218	0.8918	4.7222	-5.6828
1.3758	2.7275	2.1637	-0.7284
1.6085	2.7398	3.1448	-3.4195
1.6736	1.9384	5.0966	-2.4717
-1.3293	-3.2025	-4.4141	3.1804
0.1278	0.3685	2.6931	-1.8363
0.1585	1.0251	0.2425	-0.0684
-0.8808	-1.3826	0.7173	-1.1581
1.6407	0.3166	5.7555	-5.7785
1.8027	3.4724	3.2196	-2.1314
1.2006	1.0765	1.7169	-2.1488
-0.5764	0.2289	-0.2922	1.4868
1.4423	1.6906	1.6567	-1.1824
1.7092	-0.0274	2.5530	-2.1152
1.0716	2.2295	3.2452	-2.5768
-0.6006	-1.3288	-2.2388	2.8637
-0.7205	-0.6912	1.6515	-3.2910
-1.1837	0.3507	-1.6879	3.1121
0.5626	2.8380	1.4699	-0.4932
-0.7537	-0.6953	-3.1658	3.0637
1.2367	0.6409	0.9917	1.5116
-1.1035	-0.7161	-3.7742	2.4336
-1.8684	-0.4997	-4.0247	3.3118
1.6296	2.2559	1.9531	-0.8001
0.5641	2.1938	-0.2567	3.3194
1.6163	-0.8917	1.4851	-0.5876
-1.5329	-1.6924	-0.8626	-0.0505
-0.1108	2.1406	0.7755	2.5766
1.1528	2.4641	1.9131	-2.0588
-1.6771	-4.0750	-1.7141	0.7877
-0.3782	0.8156	-0.2093	0.8619
2.0759	0.8934	2.1463	-0.1229
-2.1752	-1.2210	-4.4540	5.1064
-0.7154	-1.0728	-2.1205	1.2905
-1.1868	-1.1752	-0.7381	1.2352
2.6860	3.6245	4.3923	-2.1751
0.1989	-1.3788	-0.5605	-2.0883
0.0528	0.4353	1.2900	-4.1841
-0.4220	0.3202	1.7995	-2.0235
-0.5720	0.3538	-2.5897	1.2366
-0.3566	-0.6282	3.0268	-2.7038
-0.9071	-1.9049	-2.3987	-0.8474
-1.0017	-0.1582	0.9731	-0.2732
-2.1240	-2.3114	-5.0146	4.0583
0.4511	2.6216	0.5775	0.3030
-1.0954	-1.9547	-0.2099	-2.2556
1.3981	0.3082	-0.3138	-0.4408
0.5745	1.6630	1.5069	0.3801
0.3224	0.1636	-0.1116	0.4408
-0.1363	0.2411	-4.3640	4.1182
0.2307	-1.0134	-1.3896	1.6590
-1.6146	-0.6353	-3.6840	5.0874
-0.2182	-0.3006	-1.3621	2.7167
0.9655	-0.0760	5.2645	-2.7839
1.7344	-1.1806	4.6002	-4.5242
-1.7375	-3.8363	-1.8884	2.6531
-1.5359	-3.4614	-2.3717	-1.6653
1.4541	-0.4962	4.9849	-4.5826
0.9732	0.3811	3.5966	-3.2958
-0.4781	-1.0741	-1.7739	0.9003
0.4542	0.9803	0.9116	0.6760
0.6460	-1.3613	1.0015	-2.8363
-0.2928	0.5428	-0.1714	2.9715
1.4964	1.3080	2.3591	-1.2514
0.2136	0.7576	-1.1299	1.1749
0.4673	1.0442	1.7568	-2.2547
0.5142	-1.6821	-2.4375	3.4751
0.9527	1.5655	1.8220	-1.6853
0.2410	0.2732	0.1940	-0.3887
-0.3573	1.8085	-1.3991	2.5519
-0.1760	0.4221	1.1440	0.0856
3.0036	2.7840	6.8599	-6.8364
0.1090	1.0491	0.9933	2.0995
0.2818	0.9315	0.8843	0.2420
2.8380	2.2410	2.8134	-1.8016
0.5023	3.1495	4.0731	-1.8039
-0.0582	-2.7374	-1.0129	-0.4615
-0.5505	-1.6343	-1.5596	3.2186
1.0784	3.9231	1.0863	-1.5243
-1.2314	-3.0780	-1.6409	0.2469
0.1335	0.4838	-3.9621	4.9386
1.2333	2.0928	4.0071	-3.1075
-1.2693	-0.0084	-2.4141	1.6782
-1.9385	-3.4060	-4.0442	1.9451
-0.5854	-1.4130	-1.2278	2.3809
-0.2398	-1.7605	0.1230	1.1292
0.2825	-0.8113	-1.5813	0.7049
-0.9477	-2.1846	0.4015	-0.8040
-0.1302	-0.4408	-0.1537	0.6034
0.2546	0.2144	2.7379	-2.3807
-0.9835	-0.9002	-4.9966	3.1901
0.5829	0.3994	2.1473	-1.7142
-3.1554	-2.0211	-6.5150	4.4761
-0.0377	-0.0528	3.3062	-3.6839
1.5333	3.7894	1.7485	-0.7265
2.0764	-0.6427	2.2172	-3.8340
1.1776	1.7066	2.5069	-0.5581
0.3302	-1.4003	-2.5360	4.2944
-1.2482	-0.1976	-2.0711	0.9456
-0.2406	-2.4457	-0.2400	-1.8886
-0.3726	-0.4929	-1.6038	1.0137
0.0544	-0.5156	-0.3858	2.3670
-2.2220	-3.4974	-5.8398	3.5884
1.1348	2.2434	2.9514	-0.1895
0.0070	0.3971	0.5286	0.0357
0.7752	-0.4956	0.1650	-0.7048
0.1221	0.8675	2.5748	-2.9283
0.7972	-1.8370	2.5939	-3.3404
-0.2612	-1.0567	1.2505	0.3564
1.3166	0.9626	4.0171	-4.9185
-0.6494	-2.4589	-0.2840	0.6803
1.1047	2.3211	5.3088	-0.5314
-1.8453	0.2950	-4.0475	4.7546
-1.0978	-1.8395	0.7786	-0.3847
-0.8782	-2.0656	-0.4668	0.2880
0.2871	-0.0816	1.1756	-3.5576
0.1089	-1.1181	0.7253	1.2728
0.3108	-1.2102	2.3103	-3.5735
-0.1983	-1.3945	2.4447	-2.1784
-0.3916	0.4559	-1.2069	-0.4552
-1.3762	-2.9663	-4.9833	4.1377
1.2871	2.4920	1.4206	0.0362
0.7636	0.3324	1.9423	-0.4482
-0.5444	-3.4782	1.5397	-5.9865
-1.1021	-2.6265	-2.0601	1.0722
-0.3405	0.1923	-1.0233	0.3243
-0.3976	-0.7552	-0.8215	-0.9807
2.4827	3.4896	8.4584	-5.1560
0.1649	0.2971	-1.9113	0.4320
1.0341	0.3985	0.3581	0.6171
-0.3598	-0.4640	0.6991	0.5921
1.0401	-1.0886	3.5171	-4.5617
-0.4498	-2.0178	0.5046	-0.7718
-0.6825	-0.2963	-3.2908	2.4110
-0.3828	-1.2803	2.8865	-1.2187
1.8802	1.6709	6.1067	-5.9179
0.8295	1.7834	2.1371	-0.3955
0.0102	3.0084	-0.5084	3.4905
0.5776	0.3626	-0.9278	-2.0204
-0.8143	1.4269	-1.1079	1.3061
1.4822	1.4707	5.5991	-2.7516
0.4070	-0.7230	-0.2261	-1.3777
4.7846	3.7717	7.3800	-6.2177
-0.2100	2.8019	-1.4262	0.7606
0.5760	1.6616	3.5575	-2.3607
2.3035	2.2732	4.2988	-3.4140
-0.9769	-1.6534	-3.3927	2.0202
-2.4994	-0.7589	-2.4763	3.0263
1.0841	1.0333	2.1069	-1.3734
0.0034	-0.3016	-3.8329	4.4283
0.1927	2.6055	1.1588	0.8050
-0.9424	-0.1511	-1.6369	2.9666
0.1256	0.6592	0.1015	-0.4799
0.1968	0.1535	0.3561	0.0075
0.4280	-0.7153	-1.4028	3.2275
0.7786	-0.8761	1.1569	-2.4780
-0.1515	-1.8705	-0.8812	-0.1000
-1.2129	0.1701	-0.9798	2.3051
1.0773	2.9089	1.7891	-1.8625
-1.9326	-3.0425	-2.9845	0.8451
-2.5948	-2.8116	-8.4860	7.3264
-0.5301	0.1297	0.3395	-0.1824
0.0192	-2.3884	-0.5182	-0.3134
-0.0522	0.5292	3.8994	-5.9149
-2.6437	-4.9097	-4.2886	1.9631
0.8417	-0.0547	1.9772	-1.2452
1.3192	1.5192	2.4677	-0.9588
2.7803	3.0402	5.4138	-3.1573
-1.8456	-0.3769	-2.8370	3.0724
-0.5356	0.0502	0.0274	-1.3851
-1.0116	-0.2560	-1.5152	1.8756
-1.2691	-1.8207	-2.8566	2.2257
-2.9592	-1.6625	-4.5308	2.7724
1.3376	0.0780	0.6282	-2.0318
1.6955	2.7780	3.2655	-1.2321
-0.4962	0.0688	-1.0017	2.2376
0.5164	-0.5692	-0.5619	1.7152
-1.4864	-0.3974	-3.5628	2.1193
0.6519	0.7522	-0.1924	-0.6601
-0.8696	-1.2542	1.2233	-2.7148
-1.3554	-2.4747	-2.8165	2.0809
-0.5958	-1.3723	-3.0388	2.2133
-0.2181	-0.3331	-2.4112	-0.3126
1.3758	-0.0168	1.7395	-0.9770
0.0204	-0.1737	0.7407	-2.0824
1.0847	-0.0647	3.1116	-3.8508
0.7748	0.8022	1.8025	-1.7415
-1.0252	-1.2644	-3.1217	3.6045
0.1826	0.1773	-0.3842	0.5366
1.4103	-0.3573	4.3991	-4.1621
-0.2224	1.2868	-0.3958	1.9198
0.3426	0.3517	2.7783	-4.4088
2.3729	3.4145	5.9708	-4.1185
0.2591	0.5197	0.6004	-1.7345
-0.8681	-0.8067	-5.0768	3.9601
-0.6154	0.6562	-0.7971	1.1270
0.3239	-1.7496	1.3340	-2.4100
-2.1064	-1.8042	-4.6845	3.7453
0.6683	0.6338	0.5402	-1.2266
-2.6646	-1.8687	-4.5452	4.8848
-0.3647	-1.2198	-2.8048	1.8247
-0.6127	-0.3272	-1.2679	0.3454
-1.7400	-1.4406	-1.8326	0.9992
-0.1949	-0.9344	0.8785	-2.6007
-0.5906	0.8698	1.6671	-0.2432
-0.1016	1.3325	-0.1791	1.1254
-1.7227	-3.3169	-6.0545	2.1066
-1.1291	-1.1761	0.7185	-0.0358
-0.2963	-1.0722	-2.6762	2.1816
0.0638	-0.5047	0.8469	-0.1959
0.4864	0.5108	4.0873	-2.8461
1.5949	2.8785	5.8924	-5.7475
0.8358	0.3985	-0.0952	-1.0542
0.4649	-0.2477	-2.4579	3.7152
1.6585	3.3086	4.1332	-3.9437
-0.1360	-2.5494	-2.7867	2.2152
0.4012	2.6478	0.3925	0.7472
0.5966	-0.4979	2.0857	-1.0566
2.7507	3.7337	7.5218	-5.4947
-0.4696	-2.0639	-0.5819	-0.7127
0.0606	0.8769	1.4734	-2.7369
-0.4070	0.0100	0.8166	0.6752
0.9719	-0.2078	-0.9551	1.1452
1.9718	2.4406	4.9346	-2.7550
-1.1506	1.6626	-3.4655	1.0998
-0.2366	0.8708	-0.1483	0.3447
-0.4721	0.9020	-1.3401	1.9453
-0.6147	-1.4378	-0.2758	0.1698
2.2717	0.7812	3.1275	-1.7342
0.1132	0.7270	-1.3677	-0.4701
-0.5304	-0.2478	-1.4542	1.6716
-1.3161	-0.2612	-3.6551	1.6417
-1.2769	-0.9436	-3.3018	0.4782
-0.3208	-1.4066	-0.5900	-1.4112
0.1059	1.8202	0.2379	-1.1848
-2.1978	-2.4442	-4.8365	2.3883
0.1587	1.5477	0.7988	0.1191
1.5613	3.8589	2.6686	-1.1137
0.6241	0.3305	2.7025	-2.7390
-0.3806	-2.2565	-0.0469	0.8878
1.7690	-0.2489	3.8450	-5.0639
-0.4449	0.2964	-4.3500	2.1049
2.0994	2.7141	4.3622	-5.2659
0.5318	1.2363	3.3073	-3.5220
0.7683	-2.3456	0.0126	-1.2680
-2.3450	-4.2979	-4.3552	3.2049
0.6160	3.0790	-0.1070	1.0240
-1.8849	-2.7989	-2.5195	-0.1890
0.1586	0.9480	1.7823	-1.7179
0.5691	1.8857	0.7091	-4.0504
-0.4613	-0.4608	-0.6497	-1.7062
1.2753	3.0873	0.6291	-0.6398
0.1073	-0.8329	1.1176	0.1849
-1.3496	-2.4360	-1.7843	0.5189
-0.8198	-1.4718	-2.6834	3.2494
0.1722	0.6237	-0.6878	2.6488
1.0178	1.6270	-0.4138	-0.3747
-0.1366	-1.6372	0.1285	-0.7308
0.6704	2.1385	0.7335	0.8871
0.7890	1.6467	3.2952	-2.5976
3.6151	2.0056	7.8652	-8.1088
-1.5352	-0.0485	-3.8208	3.0523
-1.4060	-1.0717	-1.7603	-1.6007
-1.1863	-0.6363	-2.2183	1.6123
1.5496	2.4745	2.1847	-1.3431
-1.8499	-0.6329	-0.1811	0.4338
0.2072	-0.1804	0.4082	-1.7626
0.3458	1.8013	3.0923	-1.4103
-0.0694	-3.3736	-1.4420	-0.2100
1.5385	0.6984	4.2233	-3.2894
0.6955	1.6870	0.3974	-0.1101
-0.6076	-1.5684	-3.4748	4.3326
-0.0365	-0.1675	1.5558	-1.3237
-0.1194	0.6756	1.3247	0.2663
-1.1577	-0.5517	-2.9294	1.6068
-0.8170	-2.5973	-1.3295	0.8809
0.3804	1.5432	-0.3541	1.4189
-0.0824	-0.9253	-0.4567	0.5768
-0.1741	-0.1642	-2.1875	0.4246
-0.1718	1.1064	-0.6609	-1.6192
-0.9055	-0.4940	-2.4176	1.7905
-1.5150	-2.6009	-2.6577	1.4493
-0.1064	-1.1496	-0.7267	0.1980
-1.7595	-0.7345	-4.4818	3.2017
-0.2289	0.1311	-1.1109	-0.9558
0.4064	2.0264	1.3587	-0.7615
-0.8551	-0.2973	-0.3452	-0.8025
0.9702	1.5659	2.1626	-0.6366
0.2939	1.2526	-0.1189	1.8658
-1.4682	-1.7908	-5.3585	2.6703
-0.9855	-0.2616	-2.2157	2.4479
1.6280	1.3096	2.5282	-1.5845
0.5126	0.4484	2.1478	-1.4552
-1.1912	-0.5212	-2.7978	0.7178
-1.1988	-0.3221	-1.5681	2.6952
0.7929	1.0772	0.3456	0.2040
1.1535	2.0657	2.9134	-2.1122
0.6162	0.9338	1.4200	0.1007
-0.6909	-0.7126	-1.4572	2.0843
-1.2405	-2.5348	-1.2961	-0.3561
-0.4239	-0.6389	-1.7818	1.3040
1.3915	0.3651	0.5989	0.9374
-2.0606	-0.2140	-2.2648	2.7552
-0.2142	-0.2045	0.2653	-0.9797
-0.1477	-0.8864	-0.4609	0.7602
-0.7074	-2.2578	0.3184	-2.6673
1.0040	1.0383	2.7508	-4.6825
0.4410	-0.0470	2.7774	-2.2094
-0.4109	-2.9471	-2.1369	0.9780
0.3816	-0.2858	2.6062	-3.1575
0.8521	1.4565	-0.0733	1.2292
-1.0888	-0.1359	1.1683	-2.6620
0.3447	-0.6569	1.2974	-1.8227
-1.5570	-1.0419	-4.4403	2.1029
0.4889	2.6463	1.4866	1.9629
-1.3828	-1.6130	-2.8327	-1.3808
2.4356	0.5078	4.5393	-4.9270
2.3195	3.0621	5.8867	-7.0965
-1.5778	-3.4421	-4.7022	5.3480
0.2143	-0.2319	-0.8225	1.1643
0.7414	-1.2725	1.2544	-1.2023
-0.1595	0.1827	-0.9906	1.8405
1.7140	-0.0130	1.9959	-2.2336
-0.3711	-1.1818	0.0451	-1.5664
-0.3583	-1.1808	-1.6697	2.2321
0.0775	0.5683	-1.6643	0.4994
2.5427	2.0092	4.5448	-2.7661
1.4372	3.2044	2.0283	0.8661
0.9254	-0.1970	1.4643	-1.7150
1.1724	4.2455	0.5621	0.5849
